Unnamed: 0,AFL,Unnamed: 2,ALB,Unnamed: 4,AOS,Unnamed: 6,APD,Unnamed: 8,ATO,Unnamed: 10,BF-B,Unnamed: 12,BRO,Unnamed: 14,CHRW,Unnamed: 16,CINF,Unnamed: 18,CL,Unnamed: 20,CLX,Unnamed: 22,CVX,Unnamed: 24,DOV,Unnamed: 26,ESS,Unnamed: 28,EXPD,Unnamed: 30,FRT,Unnamed: 32,GWW,Unnamed: 34,HRL,Unnamed: 36,IBM,Unnamed: 38,ITW,Unnamed: 40,JNJ,Unnamed: 42,KMB,Unnamed: 44,KO,Unnamed: 46,LOW,Unnamed: 48,MKC,Unnamed: 50,MMM,Unnamed: 52,NUE,Unnamed: 54,NVDA,Unnamed: 56,O,Unnamed: 58,PNR,Unnamed: 60,PPG,Unnamed: 62,ROP,Unnamed: 64,SPGI,Unnamed: 66,SWK,Unnamed: 68,SYY,Unnamed: 70,TGT,Unnamed: 72,TROW,Unnamed: 74,WMT,Unnamed: 76,WST,Unnamed: 78,XOM,Unnamed: 80
Date,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume,Close,Volume
2019-04-01 00:00:00,49.880001,4066200,84.199997,1439100,53.990002,1299800,191.490005,1134700,102.07,684400,53.59,1010700,29.799999,634300,88.300003,695500,86.309998,526700,68.300003,4139300,158.539993,1151000,124.940002,5506300,95.959999,936800,288.269989,270500,77.599998,1000900,137.229996,331400,311.26001,509300,43.779999,2196700,136.998093,4167578,148.339996,1238900,138.979996,5885200,122.769997,1776200,46.720001,11522700,108.93,10408000,75.175,2000000,177.207352,3095726,59.709999,2350100,45.57,48382400,70.474808,2111782,45.490002,1694400,114.220001,1526100,347.929993,540100,212.899994,1136000,139.509995,1221000,66.779999,1774100,79.970001,4733900,103.300003,1802700,32.606667,25517400,111.779999,608500,81.730003,10816400
2019-04-02 00:00:00,49.25,3630100,82.900002,1782900,54.049999,1030800,190.479996,1198700,100.169998,2501900,52.900002,793700,29.66,715300,88.489998,1268600,85.519997,423000,68.370003,3130000,157.639999,844200,124.93,4362700,95.870003,640900,291.73999,379100,78.089996,1360400,137.610001,317000,311.269989,442000,43.080002,3067200,136.711288,2515421,148.740005,1094500,137.710007,5517800,122.650002,1167400,46.57,8495000,109.910004,3722400,75.505,2000000,177.366226,1690546,59.490002,1675300,45.75,44092000,70.300385,2059562,45.060001,2055400,114.239998,961900,348.269989,391100,213.220001,719900,139.300003,640100,66.330002,1859700,79.459999,2909200,103.269997,687000,32.313332,18822000,111.269997,337600,81.379997,7646000
2019-04-03 00:00:00,48.759998,5489300,84.209999,1976500,54.5,1065500,191.720001,1080800,101.510002,827900,52.66,852300,29.75,807600,88.699997,1178100,85.470001,571100,67.82,3791300,156.940002,956800,123.889999,3595400,96.010002,869900,290.079987,322100,77.779999,1562300,137.380005,429900,311.579987,389400,41.93,4455000,137.313583,2804535,150.119995,1174700,137.169998,5947000,121.769997,1115200,46.18,12854500,111.93,4127200,75.605,3000000,178.202347,1877720,60.580002,2380000,47.154999,78350400,69.718994,1925609,44.900002,1399400,114.580002,1284100,347,487900,213.600006,896400,140.75,875600,66.470001,1845800,79.309998,3251700,103.300003,948600,32.396667,17062500,111.800003,473500,80.900002,8562900
2019-04-04 00:00:00,48.779999,2525200,85.550003,1544500,54.82,879400,191.770004,852200,100.639999,541400,53.09,683000,29.940001,784800,89.230003,659300,85.650002,358100,67.550003,2541700,156.970001,718300,124.800003,3715400,96.879997,525500,287.779999,270900,78.349998,988400,137.630005,145300,313.640015,304400,41.580002,2754400,136.500961,2898571,151.759995,769900,135.570007,5844600,121.989998,673400,46.48,7814900,113.32,3007800,76,4000000,179.79097,1866836,60.700001,1773900,47.064999,45737600,69.56395,1251713,45.110001,913400,115,1301900,345.160004,477700,212.649994,605200,142.940002,960500,66.860001,2490500,81.379997,4396200,103.010002,646500,32.703335,12078900,111.860001,364000,82.050003,9360600
2019-04-05 00:00:00,49,3149900,86.139999,1424500,55.169998,806500,193.190002,769200,101.529999,598500,53.220001,675300,29.93,608900,89.459999,476200,86.220001,505600,67.919998,1981000,155.600006,929600,126.419998,5551400,96.540001,1004400,289.350006,285000,78.110001,1056100,138.919998,172000,316.5,410200,41.93,1937000,136.978973,2857463,152.199997,993300,136.179993,4759700,121.919998,1259400,46.470001,7677600,114.980003,3776800,75.945,2000000,180.108704,1663756,60.689999,1843600,47.737499,48174400,70.038757,1158730,45.209999,922400,114.959999,837800,345.48999,391000,214.529999,743500,142.789993,1153300,67.139999,1781700,80.940002,4234600,104.440002,1035000,32.943333,13968000,112.870003,291800,82.489998,10059100
2019-04-08 00:00:00,49.119999,3303600,86.940002,964300,55.220001,1277400,193.029999,844100,100.919998,453900,53.02,624900,29.9,709600,89.620003,624200,85.660004,304100,68.019997,1678100,153.389999,1507200,126.68,5483100,96.68,695800,287.5,281800,78.230003,645900,137.910004,170500,314.959991,313200,42.32,2294400,137.084137,2215637,153.910004,1172300,136.139999,4329600,121.639999,1171100,46.549999,9421300,115.790001,4988100,76.64,3000000,179.782608,1351480,60.48,1728900,47.947498,42419200,69.767441,1100731,45.259998,884700,114.400002,988200,343.829987,540700,213.649994,634300,144,882400,67.239998,3677100,81.93,4609000,104.5,828200,33.076668,16267200,113.129997,263700,83,9108200
2019-04-09 00:00:00,49.040001,3082000,84.779999,1484000,53.84,1021100,192.279999,600100,100.580002,430400,52.860001,874600,29.700001,872900,89.230003,673100,85.080002,369600,68.110001,2102100,152.940002,783200,125.540001,4143400,94.879997,800500,287.459991,235000,77.809998,838300,136.979996,246000,305.279999,339400,41.75,2370200,135.860428,3178271,150.990005,918800,135.570007,5210300,121.339996,1314300,46.669998,8641800,113.139999,3694400,76.65,2000000,177.224075,1813734,58.84,1930500,47.314999,43997200,68.982559,1417039,39.130001,8596000,114.279999,797500,343.01001,396700,214.809998,990100,141.869995,1430600,66.959999,1367000,80.660004,4863800,103.82,782200,32.896667,13102500,112.949997,286600,81.93,8561600
2019-04-10 00:00:00,49.209999,2493300,85.550003,821500,54.189999,1085500,193.039993,594300,100.43,433400,53.009998,957700,29.969999,755100,88.330002,760600,86.050003,347000,68.110001,2023100,153.789993,965000,125.489998,3970000,95.18,835300,288.700012,330100,77.800003,760900,138.539993,361900,303.170013,497200,41.75,2119900,136.730408,2801188,151.690002,790100,135.580002,4194100,121.660004,895600,46.639999,8059900,113.760002,4434900,77.285,2000000,177.349503,1612926,58.23,2069400,48.025002,44477200,69.534882,1418587,39.23,3517900,114.900002,779300,342.920013,255500,212.679993,850200,142.460007,839300,67.419998,1533600,80.75,2265400,104.050003,1026700,33.200001,12273300,114.550003,240900,81.559998,10324300
2019-04-11 00:00:00,49.369999,3147200,82.709999,1404700,54.889999,725700,193.550003,765800,100.690002,429300,53.09,454600,30.27,937900,89.669998,871300,86.870003,328200,68.089996,2508900,155.330002,955700,125.989998,3248300,95.809998,944200,289.820007,151900,78.190002,576700,136.929993,285700,308.98999,415700,41.560001,2591800,137.456985,3077332,154.330002,1024800,135.210007,4485200,122.57,1307000,46.709999,7352400,115.129997,2540500,77.02,1000000,178.536789,1412715,57.669998,2387200,47.884998,37460000,69.18605,1926331,39.98,4205300,114.519997,761900,346.470001,256100,213.130005,1403700,144.380005,1173100,68.120003,1963500,80.449997,2627800,104.75,887500,33.599998,16820700,114.529999,277800,81.949997,9115100
2019-04-12 00:00:00,49.509998,3611500,83.660004,1090200,55.509998,740400,194.160004,1349200,101.190002,404400,53.27,448500,30.51,728000,90.790001,813200,87.489998,505900,68.769997,3849700,155.490005,919400,119.760002,42693700,97.129997,711400,290.160004,245100,79.040001,674700,138.110001,382700,304.859985,687700,41.150002,2726400,138.001907,3032249,156.399994,807200,135.979996,5756800,123.18,928000,46.740002,10690000,116.260002,3214100,76.93,989400,181.789291,2299190,58.540001,2208300,47.502499,47170800,69.098839,1949448,40.060001,2258700,115.599998,879800,351.26001,298300,214.929993,793100,146.169998,1074400,69.010002,2615700,80.730003,3517200,105.900002,779900,33.853333,15486000,115.769997,323600,80.919998,16638700
2019-04-15 00:00:00,48.950001,4309000,82.260002,1352400,55.59,503500,193.929993,1209400,101.110001,332600,53.689999,739400,30.68,886200,90.879997,946200,87.129997,443200,68.709999,2907500,154.449997,772500,120.139999,13369100,96.790001,706900,288.700012,275300,78.949997,546900,136.520004,278400,304.790009,292500,41.099998,2107700,137.571701,3768947,155.619995,839900,136.520004,5380900,123,1004600,47,10261300,117.18,3110800,77.49,1000000,180.459869,1774027,57.900002,1993800,46.174999,44009200,69.166664,1778858,39.889999,1435100,116.470001,1094100,351.429993,265600,216.470001,667100,146.610001,1389700,69.629997,3194500,81.980003,3306200,104.949997,669700,34.143333,15335700,116.900002,421600,80.650002,8536100
2019-04-16 00:00:00,49.59,3326600,83.209999,1399300,55.939999,623900,197.100006,1156800,100.169998,761500,52.580002,1306800,30.73,879900,89.519997,1869200,87.720001,412300,69.040001,3183400,152.339996,1084800,121.169998,11942900,97.489998,779500,278.5,452400,79.809998,998300,132.490005,315500,306,301900,40.779999,2457200,138.757172,6591578,157.75,832200,138.020004,10745700,123.32,1225100,46.950001,10804600,117.029999,2687800,76.6,2000000,181.354507,1853322,58.220001,1754900,47.052502,39496400,67.189919,2011884,40.470001,2897500,118.400002,2004200,349.390015,409400,216.949997,607400,145.820007,1375600,70.099998,2143000,81.970001,2663600,106.68,823700,34.310001,14485200,113.889999,429700,81.199997,7005700
2019-04-17 00:00:00,49.040001,3103300,82.099998,1357500,56,767700,197.75,1091000,99.440002,462800,52.900002,966200,30.41,964600,89.470001,872800,86.470001,526800,68.68,2633600,153.009995,710800,120.269997,11898100,96.800003,944900,274.630005,312800,80.099998,734300,131.009995,525000,308.320007,314800,40.720001,3869400,132.992355,13101882,156.149994,998500,138.520004,9543700,123.449997,1174500,47.279999,11849300,117.120003,3874700,76.23,1000000,181.973251,2365210,58,2260900,46.822498,35100400,65.668602,2319007,38.349998,4247200,117.389999,1659900,347.970001,252500,215.389999,716500,144.619995,1318900,70.639999,2548000,82.68,3045000,106.089996,977800,34.386665,11187600,111.639999,317100,81.43,8311400
2019-04-18 00:00:00,48.919998,4271900,82.57,790800,56.490002,822200,198.100006,1322900,99.18,754400,52.849998,907700,30.57,905200,89.989998,760800,86.599998,1090400,69.349998,3369000,153.479996,653600,119.860001,9546500,97.779999,1615000,278.290009,298500,80.43,1095200,132.199997,322200,308.179993,520600,40.389999,4197300,134.158707,5188160,158.330002,1198200,137.520004,10485300,123.550003,1405000,47.48,12167000,113.739998,6321400,77.19,1000000,183.01004,2129000,57.5,3601400,46.575001,38098800,66.405037,1821067,38.220001,3137500,119.860001,3742000,349.720001,378800,217.199997,758700,145.740005,1737800,70.989998,2410500,83.260002,3162700,105.900002,1319300,34.393333,11183400,111.519997,379800,81.129997,9493900
2019-04-22 00:00:00,48.560001,2234000,82.169998,576400,56.09,760100,196.619995,750900,99.07,398800,52.98,1234000,30.51,1058600,90.160004,641500,85.970001,427800,69.599998,3901700,154.509995,1041600,121.900002,7946200,96.349998,1071200,275.170013,272300,79.959999,687900,129.589996,389900,291.209991,881900,40.43,2281700,132.782028,4700724,157.190002,1284600,137.830002,4666500,130.25,6569300,47.400002,9834700,113.43,4674200,76.335,2000000,182.725754,1678586,56.98,2421900,47.1175,27993600,65.784882,1563686,37.639999,1543200,117.239998,1854900,350.839996,271100,217.160004,872900,145.429993,909400,70.580002,2023400,82.019997,3331200,106.489998,1312800,34.123333,15238200,112.160004,393900,82.900002,10770600
2019-04-23 00:00:00,48.91,3495000,79.050003,2307300,56.279999,630100,196.669998,992100,99.57,1003800,52.860001,807600,31.57,2925900,90.730003,932100,86.959999,663000,69.010002,3388000,153.529999,1087400,122.019997,9079200,97.589996,1568800,276.899994,310600,79.980003,817700,131.449997,352400,293.190002,633900,39.240002,6212700,134.263855,4667461,157.929993,1046500,139.899994,5790500,125.620003,5403900,48.209999,25327800,113.540001,4033900,75.64,2000000,183.528427,1867913,58.619999,4806300,47.6675,34685600,66.918602,1692480,38.07,3168400,117.620003,1819800,351.290009,543000,217.990005,1059000,147.449997,1596100,70.400002,2020000,82.160004,6238500,107.5,988600,34.356667,15152400,115.199997,286800,83.379997,10595100
2019-04-24 00:00:00,48.889999,2436800,76.800003,1653900,56.23,985400,199.419998,1741300,100.089996,878600,53.130001,659200,31.459999,1090900,91.419998,910900,87.690002,547700,68.860001,3600900,154.220001,951100,118.279999,22115000,97.260002,832500,278.660004,403600,80.5,1071800,133.119995,339800,294.359985,584300,39.810001,4916800,133.79541,2902545,156.809998,1690400,139.199997,5676300,124.400002,2602200,47.98,15997300,113.970001,2940200,75.665,1000000,183.177261,2450484,58.32,2805900,47.7925,31820400,67.751938,1467607,38.049999,1936600,116.639999,1038900,350.26001,706000,218.380005,861500,145.970001,3488900,70.07,2588900,82.879997,2660000,109.760002,1547800,34.509998,14093400,115.209999,385900,81.760002,11684000
2019-04-25 00:00:00,49.18,2939300,74.870003,1545300,55.34,1054600,199.600006,1118900,100.980003,395000,52.669998,659400,31.5,931500,88.580002,1059900,93.57,1426700,68.690002,3191200,155.089996,926300,117.900002,10636400,96.220001,1367900,278.339996,353600,78.730003,938300,133.720001,273600,295,468800,39.66,2758800,132.533463,3043965,151.210007,2554000,139.649994,5218100,124.010002,1875300,47.84,11444400,113.599998,4164800,75.485,1000000,159.46489,17516855,57.400002,2598400,46.727501,49929600,67.906975,933444,37.509998,1216300,115.529999,896600,347.149994,742400,219.199997,651000,143.490005,1493300,69.370003,1473100,81.739998,3797000,107.660004,1234300,34.506668,11883300,122.260002,779500,82.220001,11135000
2019-04-26 00:00:00,49.529999,2853600,75.559998,1622300,55.91,692600,202.570007,1055900,100.980003,355400,53.59,611100,31.68,794800,87.760002,1893000,94.190002,916700,71.300003,5956000,157.559998,1213300,117.099998,11626700,97.029999,755600,281.429993,288400,79.279999,633200,133.899994,278800,291.910004,280700,39.939999,2077400,133.307846,2426511,153.589996,1548200,140.389999,4613600,125.739998,1722100,48.259998,10154300,112.480003,4064500,76.42,1000000,160.259201,5371595,56.389999,2260300,44.522499,86898800,68.391472,803825,38.41,2278400,117.809998,905500,352.480011,564600,220.270004,565000,146.300003,1270000,69.099998,1715100,77.120003,12352800,108.050003,880600,33.843334,24323100,123.68,459200,80.489998,18053500
2019-04-29 00:00:00,49.720001,2563200,75.709999,1191800,55.810001,1060600,203.570007,928900,100.480003,814600,52.98,849700,31.549999,987700,81.110001,3803300,94.989998,657700,71.379997,3383900,156.380005,1089300,117.720001,9404000,97.75,930000,277.649994,173200,78.339996,938400,132.619995,282800,284.850006,566700,39.490002,2512800,132.934998,3094382,155.009995,1103300,139.839996,4275200,125.25,1124300,48.419998,9731500,112.220001,3186900,76.685,1000000,159.038467,4548866,56.880001,2300000,44.8325,39192000,67.344963,1085045,38.860001,2326400,117.110001,896800,357.809998,513500,219.699997,1016100,147.320007,967900,69.720001,2194800,77.800003,9097000,107.279999,776200,33.853333,19139100,122.309998,368100,79.970001,10023700
2019-04-30 00:00:00,50.380001,4202800,75.059998,1239900,52.57,4882200,205.789993,1425600,102.339996,779900,53.290001,3315500,31.75,920400,81,2914600,96.18,880300,72.790001,4050200,159.729996,2439900,120.059998,21431500,98.040001,2291800,282.5,499100,79.419998,1414300,133.850006,534200,282,1038200,39.939999,4314400,134.101334,4852185,155.630005,1685400,141.199997,6003700,128.380005,1934200,49.060001,17912900,113.139999,3367100,76.985,3000000,158.453171,5431036,57.07,2729500,45.25,36292000,67.839149,1947797,38.990002,4260800,117.5,894800,359.700012,595800,220.660004,1066200,146.600006,1733100,70.370003,2444100,77.419998,5339800,107.5,1152500,34.279999,18400800,123.790001,226500,80.279999,13721500
2019-05-01 00:00:00,50.220001,3472900,74.07,1045500,52.5,1846500,202.149994,974500,101.989998,666600,52.150002,1248300,31.33,1113100,80.730003,5235600,95.220001,586800,71.290001,3919100,148.160004,4161900,117.809998,10097000,97.330002,812700,283.679993,368400,77.120003,1316500,133.839996,317200,274.859985,594900,39.049999,2184500,134.378586,3194170,154.350006,1422600,141.949997,6656300,125.470001,1526800,48.59,10551200,110.699997,2953100,76.245,1000000,155.57692,4566926,55.849998,2237600,45.1175,35428000,67.82946,1432416,38.84,2318200,115.470001,794700,357.140015,447600,219.449997,1113900,148.380005,1503600,69.970001,2263600,75.669998,5463200,106.07,975800,33.786667,16011600,120.589996,426100,78.669998,13909800
2019-05-02 00:00:00,50.25,2559200,76.089996,2306400,52.52,1127100,207.649994,1404500,102.080002,504900,51.98,1079600,31.809999,920500,83.419998,3730700,95.949997,752000,71.82,2209900,148.740005,2018600,116.379997,9495600,97.879997,914600,283.059998,261700,78.220001,1024200,134.089996,493700,278.950012,466600,39.700001,2595600,133.451248,3704304,154.600006,1017700,141.279999,8835600,127.260002,1013800,48.389999,8724600,112.110001,3206000,76.415,1000000,154.473251,6763260,55.900002,2404700,45.797501,39468400,68.052322,2289595,38.990002,1816900,116.760002,809100,357.619995,282800,217.169998,1373400,149.970001,1245700,70.830002,2516700,76.419998,4456300,105.260002,1008100,33.716667,15021000,121.839996,208700,77.290001,15360400
2019-05-03 00:00:00,50.490002,2249700,77.050003,1515800,53.639999,775600,209.580002,1268000,102.940002,459100,53,702300,32.34,766700,83.900002,1673600,96.07,474600,71.949997,2436700,148.179993,1169600,117.269997,7364900,99.370003,974300,284.339996,220100,79.160004,703800,132.960007,444800,283.549988,556300,39.68,1828200,134.082214,2698575,157.410004,669800,142.009995,5281600,127.5,1073900,48.720001,7076900,112.360001,2575200,76.08,899400,154.866226,5678249,57.650002,2104800,45.752499,33682400,68.120155,1195572,39.48,1168200,117.629997,686600,360.190002,221000,217.880005,1129000,153.080002,856800,70.519997,3076500,75.940002,5774300,106.860001,537100,34.026669,15950700,122.849998,433500,77.470001,12180700
2019-05-06 00:00:00,50.52,2306300,77.050003,1968300,51.880001,1569800,205.990005,2010900,103.059998,604900,52.619999,585500,32.459999,1034800,83.209999,1144900,96.150002,402000,71.690002,2383300,148.25,1305400,118.400002,11035000,97.919998,1018900,283.859985,159800,78.709999,1216500,132.820007,328500,279.309998,499500,39.400002,1994100,134.206497,2921792,155.330002,816000,142.089996,5818900,127.900002,1821000,48.470001,8657800,111.349998,2730500,76.565,2000000,153.043472,7795050,56.68,1680200,44.962502,42217600,67.790695,1272146,38.619999,1629800,116.290001,815600,358.200012,242500,219.610001,973100,146.399994,1928500,72.949997,4149800,75.980003,4008600,105.739998,943300,34.153332,13841100,122.779999,444000,77.129997,13367100
2019-05-07 00:00:00,50.110001,2950300,75.849998,2447500,51.389999,1176000,201.169998,1556700,102.230003,793200,52.459999,860500,32.040001,785700,82.550003,1769000,95.010002,527800,70.510002,4125500,148.460007,844700,118.269997,9165200,97.239998,1358400,278.910004,239300,75.730003,2249800,129.759995,450800,276.459991,602000,38.799999,3110300,131.587006,4944233,151.639999,1661300,139.970001,6606700,126.18,1174300,48,12487500,107.120003,4885500,76.545,2000000,149.765884,6477058,56.18,2182400,43.2775,55522000,64.56395,15197542,37.900002,1873700,114.459999,1217100,352.970001,301600,214.600006,1078600,143.630005,1220000,72.900002,2409600,75.040001,4437200,103.300003,1419300,33.766666,13726800,121.400002,279700,76.720001,13498800
2019-05-08 00:00:00,50.240002,2641700,72.580002,3919100,50.299999,1399300,205.309998,1500100,100.739998,930400,52.84,802600,31.950001,913500,83.260002,2017800,95.160004,547300,70.989998,3273900,148.820007,970200,117.5,6229000,96.839996,1206300,278.480011,226100,74.940002,1421000,129.520004,419900,276.570007,378400,39.330002,3616600,131.931168,3994569,151.130005,1009600,139.789993,4667300,126.889999,1047100,47.849998,9281400,106.730003,3366500,77.125,1000000,149.322739,3576638,56.419998,2770100,43.48,41916800,64.748062,3430162,37.540001,1489000,114.019997,697300,354.380005,260200,214.729996,1242100,143.949997,1603700,72.980003,2559900,75.410004,3997700,102.989998,894900,33.433334,17646000,120.440002,307900,76.839996,11352900
2019-05-09 00:00:00,50.490002,3091500,72.610001,3164500,50.470001,1391400,204.440002,1271200,100.699997,627300,52.310001,868200,31.67,2026000,82.68,1783500,95.089996,555800,70.849998,2415200,146.960007,1074600,121.190002,16496300,96.239998,753900,280.089996,240600,74.269997,1365200,129.050003,402600,273.440002,490500,39.509998,3281900,129.388138,4385564,151.559998,1421800,138.729996,5604200,126.400002,1184200,47.400002,11450500,106.290001,2919700,77.465,2000000,146.555191,6097447,56.560001,2146400,42.547501,66024800,65.271317,3517056,37.709999,1362800,112.879997,1045300,352.440002,278200,213.119995,1331300,142.520004,1456800,73.550003,2492900,75.110001,4549300,102.839996,1144700,33.18,18720300,120.449997,180800,76.769997,13221600
2019-05-10 00:00:00,51.27,3742000,72.629997,2037100,50.220001,1090500,208.289993,1329400,101.919998,708700,51.880001,1187500,32.189999,1161200,81.730003,1349300,96.410004,449100,71.5,2341200,148.190002,896300,121.989998,8787900,96.809998,1081700,283.839996,277900,73.809998,1472500,129.360001,623700,267.690002,456600,39.860001,2475800,129.369019,4160570,152.759995,1038400,139.050003,4771600,127.440002,942100,48.189999,9653800,106.639999,3795300,78.335,1000000,147.040131,5994711,56.799999,1950900,42.205002,56950000,66.124031,2581858,37.970001,1409500,112.239998,1345900,356.200012,309200,214.330002,900200,142.190002,1453700,73.989998,1905300,74.639999,5200300,105.589996,1627900,33.970001,26228100,120.410004,192200,76.559998,11056000
2019-05-13 00:00:00,50.470001,4021300,68.550003,3315500,48.099998,1712100,204.550003,1422400,102.5,1166500,50.709999,1158400,31.4,957500,80.050003,1388300,95.220001,710500,71.559998,2601300,149.139999,951700,120.440002,7701200,94.480003,1094300,283.609985,370000,72.139999,1341300,129.190002,1015300,259.98999,687600,39.580002,2420200,125.640533,5186068,147.690002,1879100,137.199997,5560000,128.020004,1538500,48.049999,11911500,104.660004,4714900,77.005,3000000,145.543472,7076373,54.689999,3261900,39.612499,65691200,66.375969,3750185,36.779999,1279100,111.25,1138400,348.899994,340000,208.679993,1538200,135.75,2226000,73.370003,2160200,71.68,6055200,101.129997,1602500,33.296665,22084500,117.550003,201700,75.709999,12176100
2019-05-14 00:00:00,51.130001,3154600,70.220001,1605800,48.299999,1798500,205.770004,1218500,101.440002,787100,51.709999,1693800,31.360001,2335400,81.389999,1057800,95.739998,1621300,71.150002,2855400,147.229996,870600,121.639999,6858500,96.089996,1087700,282.579987,210200,72.830002,1287700,128.649994,582200,262.059998,354600,39.41,2898900,127.447418,3431298,148.949997,1279400,136.820007,7179400,127.550003,1272300,48.689999,16844200,105.75,2961900,77.265,2000000,146.496658,4800744,55.18,1837600,40.509998,52488000,66.870155,2271948,36.77,1403500,111.559998,759800,351.630005,262700,211.830002,1117600,135.490005,1431200,73.629997,2068300,71.260002,8063100,103.199997,898500,33.43,19061100,116.32,470300,75.809998,10548400
2019-05-15 00:00:00,51.310001,3574900,69.580002,2012600,48.139999,1773000,205.020004,920800,100.739998,725100,51.560001,959300,31.719999,904100,81.860001,915500,96.419998,858000,71.339996,4454400,148.320007,685600,122.139999,6945000,96.220001,1030400,284.170013,183400,73.330002,1181100,130.089996,765000,261.790009,363400,39.560001,2070700,128.489487,2668346,150.940002,1995900,136.910004,6429400,128.669998,1138200,49.18,11422500,107.620003,5104200,77.505,1000000,145.585281,3606538,54.869999,1409600,39.895,50232000,67.122093,2702911,36.75,1156800,111.940002,1072800,353.950012,288900,211.720001,1232500,135.080002,1967200,73.900002,1594500,70.809998,5578900,103.959999,928100,33.293331,20220900,116.400002,214100,76.370003,8918000
2019-05-16 00:00:00,51.93,2456800,69.410004,1497200,45.119999,13528800,209.429993,974200,101.650002,670100,52.310001,1597100,32,644600,82.910004,1631500,97.150002,899400,72.5,3581300,148.720001,714400,120.800003,8543300,96.43,670500,285.940002,208200,74.370003,1141900,130.479996,461200,263.859985,310800,39.82,3112300,129.904404,3156096,152.470001,1018300,138.210007,6857200,128.720001,1248100,49.580002,17771300,108.589996,2860300,77.92,1000000,143.653839,4831242,54.98,1173000,40.047501,78108800,67.160851,2016631,36.610001,1320200,112.919998,1211200,359.98999,304000,215.289993,885300,138.360001,2599000,74.639999,2923800,70.779999,4476200,105.309998,940300,33.77,51366000,117.169998,349000,76.360001,8105200
2019-05-17 00:00:00,52.18,2905700,67.760002,1406300,43.849998,8016300,209.919998,1130600,102.660004,2563400,52.130001,829000,31.690001,779500,82.220001,809000,97.730003,970300,71.970001,2764200,147.050003,1117600,120.519997,6870900,94.449997,722800,286.019989,335900,74.540001,1498200,131.110001,871200,267.100006,659200,39.790001,4925500,128.412994,2739579,150.600006,1233000,138.610001,6915300,128.929993,1028100,49.200001,11257000,109.019997,3712900,77.53,1000000,141.379593,5495620,53.290001,2709800,39.1325,102206800,67.122093,1475038,36.009998,1610000,111.769997,1676100,358.600006,296200,212.940002,1686700,134.850006,1356600,74.93,2493600,70.889999,3891200,104.379997,917900,33.619999,37113900,116.410004,176200,75.910004,9279400
2019-05-20 00:00:00,52.16,3161300,67.779999,1206300,43.259998,3084100,205.410004,1391800,102.849998,985200,51.790001,814600,31.49,733000,81.790001,1009200,98.089996,956800,71.699997,3149900,146.720001,1067200,120.839996,4569700,94.349998,670100,284.049988,165800,73.849998,962400,130.190002,545700,270.720001,494400,39.720001,2855800,129.177826,3414667,149.419998,1014600,138.419998,4771100,130.110001,1495100,48.849998,13850500,109.199997,4452200,77.46,1000000,139.00502,5232022,52.619999,1939900,37.9375,57206400,66.191856,1851408,35.700001,1476000,107.739998,1976300,353.089996,431500,211.830002,1067500,135.119995,1036900,74.959999,2041900,72.080002,5750100,104.129997,796000,33.84,21582300,117.440002,354400,75.900002,7154300
2019-05-21 00:00:00,51.950001,2556100,68.5,1100100,44.599998,3063100,206.979996,1294900,102.059998,717100,52.68,967000,31.91,813300,81.889999,718700,99.230003,890100,71.529999,2538200,148.179993,1062100,121.339996,4859400,95.190002,733600,286.679993,218400,73.949997,1291400,131.809998,511000,272.329987,408700,39.82,4019100,130.449326,2618661,151.210007,889700,138.119995,4859000,130.080002,1427600,48.599998,10587400,111.099998,6415500,76.865,1000000,139.88295,4961247,53.68,1771000,38.764999,36184800,66.908913,1645937,36.610001,2929800,109,1726700,358.540009,365800,216.929993,1696800,136.899994,1030700,75.489998,1595200,71.959999,7705900,105.68,485200,33.706669,20667300,118.529999,241400,76.25,8489900
2019-05-22 00:00:00,52.209999,2177200,67.959999,734100,43.98,2069300,206.259995,976900,102.889999,579100,52.830002,764900,32.029999,528000,81.18,755600,99.639999,754100,71.529999,3862500,150.600006,1074200,120.57,5763300,93.040001,1102300,287.940002,180200,72.889999,669700,132.119995,619100,259.089996,723900,39.490002,4689000,130.353729,1934891,149.960007,872000,138.759995,5456800,130.979996,1049600,49.650002,16050400,97.940002,22721500,77.8,1000000,141.92308,5387023,52.880001,2003400,38.049999,32586800,67.558144,1766990,36.34,1454500,108.480003,1367400,356.730011,255700,217.600006,1288300,135.570007,907700,75.410004,1525900,77.559998,20777800,105.279999,500400,34.076668,22022700,118.199997,132300,75.559998,7858300
