Date,AFL,ALB,AOS,APD,ATO,BF-B,BRO,CHRW,CINF,CL,CLX,CVX,DOV,ESS,EXPD,FRT,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MKC,MMM,NUE,NVDA,O,PNR,PPG,ROP,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2020-02,963.660001,1649.1699979999999,813.139994,4692.6400300000005,2215.579986,1304.710017,888.719998,1377.7600089999999,2075.369995,1422.770006,3132.009993,2027.349991,2198.2899859999998,6003.949982,1393.069983,2382.490005,5711.060091,880.309993,2700.076454,3479.5700079999997,2820.559981,2701.3200070000003,1114.400006,2288.580002,1530.405,2498.135475,893.349993,1286.930016,1455.736427,824.7799959999999,2240.659983,7237.050019,5586.789979,3020.6300039999996,1433.8300029999998,2174.000015,2548.260009,732.363337,3112.62001,1114.160005
2020-03,766.630006,1476.1999930000002,854.59,4510.699983,2205.909986,1229.959995,861.689998,1422.999984,1887.459985,1480.650005,3838.1299899999995,1682.2099849999997,1917.959992,5404.77002,1431.640007,2078.850015,5612.53996,974.999995,2372.753355,3315.7399910000004,2881.919998,2906.000024,1048.65,1955.820002,1515.145,2564.991638,764.900001,1339.540001,1316.879836,710.8100000000001,1980.990005,6893.63997,5300.70006,2340.879998,1106.130005,2212.439997,2308.680001,839.060004,3171.139971,884.960005
2020-04,754.280008,1261.4099969999997,837.290004,4452.910003,2160.5000019999998,1267.149995,763.899994,1503.370003,1649.7500070000003,1481.700015,3927.559981,1760.260011,1832.140022,4939.780014,1476.889998,1577.6100099999999,5644.039948,1008.589991,2390.650088,3248.849992,3063.679963,2868.480011,973.1399950000001,1985.769982,1598.295,2558.23578,795.590002,1454.232505,1036.821711,658.460002,1893.089987,6631.260011,5707.820022,2287.559997,1026.619993,2206.939987,2160.7200000000003,880.51667,3591.899963,888.1600040000001
2020-05,700.729994,1293.819994,863.200007,4635.949982,1964.0500030000003,1307.980005,755.559996,1499.250008,1111.280005,1391.349997,4051.8000179999995,1831.570022,1817.039994,4782.049989,1467.750008,1539.49,5759.510007,945.700004,2316.921607,3247.4100340000005,2955.359999,2751.960021,905.049995,2320.509993,1684.095,2463.210708,809.789997,1636.762504,1022.645352,709.5500049999999,1848.4099860000003,7233.8499759999995,6078.309907,2315.519996,1041.910007,2351.52001,2282.699996,827.156664,4105.899991,889.820007
2020-06,820.9299950000001,1725.989991,1050.890005,5293.550004,2229.599991,1442.7900010000003,910.830001,1753.059991,1398.509994,1602.110001,4607.409989,2048.469999,2166.649986,5379.359956,1657.63002,1969.499999,6800.75,1055.719983,2609.483756,3791.889999,3161.8600160000005,3076.090013,1023.640007,2888.5600190000005,1906.55,2916.881263,940.849993,2005.4650199999999,1295.397296,848.5800040000001,2327.80999,8706.769991,7158.04001,2998.009964,1243.839991,2632.03,2740.070016,883.71333,4680.569961,1047.59
2020-07,787.920002,1829.299988,1093.680006,6144.100021,2238.639991,1463.5599970000003,947.740002,1870.0000020000002,1649.46,1639.959991,5003.280014,1932.5899970000003,2226.430008,4916.139983,1744.080009,1729.609999,7224.190033,1083.810002,2577.208399,3964.3000019999995,3215.529999,3196.240004,1022.940007,3130.700014,2080.91,2881.847872,913.919997,2249.8374949999998,1250.455427,893.219993,2413.860008,8976.74002,7694.559996,3253.890001,1181.459996,2663.279991,2874.3800260000003,945.866666,5434.559952,955.220007
2020-08,772.809997,1886.1599870000002,1032.209993,6021.830016,2160.200005,1493.55001,962.7499989999999,2018.070022,1672.150001,1629.309999,4773.49002,1830.2699890000001,2303.609992,4561.419983,1816.409993,1679.979995,7407.159973,1086.219994,2509.149133,4090.3000170000005,3150.210006,3294.459991,1006.659996,3321.7799990000003,2118.98,2837.265862,949.049996,2514.764997,1259.166668,945.880004,2464.270004,9165.070006,7467.790008,3339.619965,1224.2400010000001,2965.4200279999995,2889.3300169999998,927.2833339999999,5746.190031,889.2699910000001
2020-09,769.869993,1954.329978,1069.740003,6244.999969,1989.8299850000003,1623.81999,943.8399909999999,2120.28,1636.109991,1610.44001,4475.330016,1619.76001,2321.469984,4462.649995,1890.940005,1636.129991,7423.019957999999,1040.650001,2448.58508,4104.109999,3104.260011,3119.749971,1048.3899959999999,3402.830031,2064.155,2890.133789,971.840002,2682.320023,1274.612398,948.049999,2601.309991,8470.609985000001,7417.920107,3370.340012,1318.079989,3152.940017,2700.029997,972.3500009999999,5756.200014,771.800003
2020-10,809.220002,2067.489996,1200.64,6449.640045,2098.80001,1651.150001,1015.119995,2215.340005,1712.669992,1735.659981,4680.919969,1582.30001,2472.019997,4512.430006,2026.300006,1651.98002,8151.019959,1086.499995,2521.768631,4404.589997,3202.280028,3207.680022,1093.940005,3738.9299909999995,2135.65,3048.2441699999995,1062.959997,2983.144995,1298.459308,1083.69,2886.140043,8998.020049,7609.530060000001,3785.279985,1395.180003,3537.130035,3084.619995,1045.696658,6295.100038,740.920003
2020-11,830.5000079999999,2416.739997,1105.950004,5644.380035,1956.779991,1565.90001,925.6599930000001,1839.7599930000003,1570.339988,1684.290009,4118.729996,1656.659998,2426.100015,4927.740007,1776.670001,1718.300005,8031.219971,997.7900060000001,2249.808801,4191.559981,2900.129975,2769.059998,1041.689994,3157.270005,1850.155,2838.469895,1037.80999,2675.78501,1187.141476,1055.420001,2842.449982,8032.190032,6825.630034,3638.2400209999996,1372.010003,3316.240006,2779.949998,987.333344,5652.420044,737.010002
