AFL,ALB,AOS,APD,ATO,BF-B,BRO,CHRW,CINF,CL,CLX,CVX,DOV,ESS,EXPD,FRT,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MKC,MMM,NUE,NVDA,O,PNR,PPG,ROP,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
0.013351379626818004,0.014221512663509166,0.012776751025665821,0.013861105472049735,0.009554394801356465,0.009872118058362965,0.008720474723735891,0.011240340282280041,0.005667242050904385,0.008059847476862317,0.006999515029278322,0.012253136290160987,0.012851271366260398,0.00860399936753007,0.012236917822544945,0.012442170924263491,0.015762639958516053,0.008914009577195375,0.009593335608482067,0.012945386040341032,0.006445548896210395,0.008224257990717875,0.008636741395425421,0.01113331101385988,0.011837505062254733,0.012950872811335163,0.015494609669659796,0.018027433448241748,0.009265945923194017,0.010007977651137815,0.011404085851752144,0.01120016053713469,0.011847705467989206,0.006000229717382238,0.007875502138916522,0.011512318283749028,0.012682863799831478,0.009206214394123325,0.009472803347015576,0.010278853872025578
0.014221512663509166,0.027651512241592697,0.013652939976951392,0.013468399600597446,0.011340083559138046,0.012338242951438847,0.00940613285922139,0.01821186136661216,0.006478007670886101,0.008599690902782337,0.009098801255591643,0.01656105551975728,0.014722680301115197,0.011313145051514557,0.01605088864459052,0.01439869017371077,0.02084865849476559,0.011833298776857008,0.011241902305128766,0.016191576245216166,0.007256396749592505,0.00842229446401281,0.009385825015388925,0.01397617905133182,0.012086219471390686,0.015905077765991944,0.017208746322570627,0.01570846877638953,0.010256790810355488,0.01242346607185214,0.013006723496250797,0.010762185459858358,0.012006876441325469,0.00493854392478873,0.008618237702274337,0.015010948172588095,0.01363759018740342,0.009602516929033529,0.009090033885577331,0.015541349899241694
0.012776751025665821,0.013652939976951392,0.016672051141618884,0.012813117840856298,0.01093227454192674,0.010942345953321279,0.00934536890427259,0.013524872473191084,0.008753939254379613,0.008705835170682115,0.00965092695323456,0.011647953943843502,0.01526684642792359,0.01087580119482073,0.01431843925120464,0.013363826505255732,0.01874167132047127,0.009383590647505926,0.010015775111916723,0.01466576983394852,0.0065503870047882995,0.009323220302203053,0.009744490392738865,0.012452018105171754,0.012280978982641999,0.013881181280945688,0.01666080261194293,0.026111521124629188,0.010958023266633844,0.014147090841247689,0.012871667589124707,0.012382742704420578,0.013529806530192146,0.009811274521606333,0.009290932794802349,0.01314665990795805,0.014167665467558288,0.009582344648265904,0.015553131185488806,0.010581229462132666
0.013861105472049735,0.013468399600597446,0.012813117840856298,0.016587904452813707,0.010534261241203791,0.011134881608156021,0.008515052274995789,0.011907839025982298,0.005246176509686642,0.009558694310742353,0.007279057090344947,0.013025715957577714,0.0124438106588858,0.008140862121799687,0.013477321105645345,0.012536537229628367,0.01558069060199078,0.008488017729552098,0.01144318085656778,0.013487370448377521,0.007717549781113439,0.010367458410446524,0.01046741526552363,0.010931817357398527,0.013481802227354312,0.014044994068812405,0.014449203418245963,0.018415929843026726,0.009982152701293706,0.00929589219150901,0.012394713189253687,0.012064362078679497,0.012070970818097415,0.005430297898429522,0.008726872152436688,0.009166220662885425,0.01302763085865836,0.009076552638555254,0.009795284429292641,0.010753934872231944
0.009554394801356465,0.011340083559138046,0.01093227454192674,0.010534261241203791,0.008884815770852848,0.008649396428284451,0.006611696263324553,0.010602888821804105,0.005384965890160326,0.006855302882941535,0.007247146120484578,0.00832750889412277,0.010360406406930821,0.008151553320050402,0.010626993439197905,0.009840768859184038,0.013552298375740495,0.006920134696735433,0.007695228854522775,0.010496553110868041,0.005145825742540812,0.007587381979350088,0.00785554763769871,0.00884428303404236,0.009510842672941389,0.010010386436419818,0.011409622032908058,0.016515115349868728,0.008083010978317626,0.009033919091099568,0.009747730868991132,0.008857398076101862,0.009905803157964608,0.0055946082823826685,0.006515247787864445,0.008848802755994374,0.010459605453212431,0.007187740206941265,0.010021895041006526,0.007183587997341969
0.009872118058362965,0.012338242951438847,0.010942345953321279,0.011134881608156021,0.008649396428284451,0.0099657337566025,0.008099692280206145,0.011256161154433402,0.00442857326470142,0.007646722728607482,0.0067281129085566965,0.009067466753524812,0.010279560996503812,0.008247942800852746,0.010264504755008064,0.009371095351375612,0.014073912724975872,0.0071866871706265725,0.008184536412715122,0.010508749936596501,0.005558885910042424,0.007552539374715439,0.008118190915110969,0.009263681265137111,0.009697878205035152,0.010610532219651738,0.011429598173827766,0.01575386531434798,0.008592115968442152,0.008596527701968757,0.009844706181698843,0.008928068268535134,0.010069981872016647,0.0049014557602795415,0.0073712045373453845,0.00794727698902744,0.010531123652036935,0.0069154264835403715,0.01082948782706605,0.00819156021482426
0.008720474723735891,0.00940613285922139,0.00934536890427259,0.008515052274995789,0.006611696263324553,0.008099692280206145,0.00988898519064149,0.009449868831905742,0.00321470099878723,0.006428333521721655,0.00496126113740553,0.007008825757156951,0.009365635743529771,0.009276081582241578,0.006198428915259368,0.007895281360177753,0.012430160992735107,0.006427155823025057,0.0046293753086862925,0.00842692910326039,0.0037671125610874365,0.004761327947946633,0.005959516312102095,0.008593173274371164,0.0081250786840639,0.008013943711620621,0.012491526859860397,0.01447396591282979,0.007259131112273375,0.007956263449392948,0.008229102080484519,0.007900327378190101,0.009319022065335464,0.004554744847703202,0.005447711773014499,0.009538385012755588,0.009354916512943453,0.006865521087803631,0.012268200790907884,0.0057539192203761485
0.011240340282280041,0.01821186136661216,0.013524872473191084,0.011907839025982298,0.010602888821804105,0.011256161154433402,0.009449868831905742,0.016387788476832338,0.006303115683721542,0.008597101091442056,0.009085983747535742,0.011962888120662632,0.01326352673082886,0.011676207809878398,0.01379249324232252,0.011881459260806002,0.01815267023782131,0.009205031801135613,0.009155060741589805,0.014073266764343935,0.006353940975623103,0.008830205623114023,0.00949505949315585,0.012483277433267359,0.011473533940818986,0.013251652166388845,0.01448805001802008,0.019746773320638213,0.009713669757628824,0.012528585222108861,0.012289711649642519,0.010355698172033405,0.011539917433299922,0.006390123548531853,0.007687291941457616,0.011894660208623797,0.01244732677325172,0.008298328862177616,0.014183786632701024,0.011037387276824944
0.005667242050904385,0.006478007670886101,0.008753939254379613,0.005246176509686642,0.005384965890160326,0.00442857326470142,0.00321470099878723,0.006303115683721542,0.008051074965909316,0.003351009987648443,0.004674340781148208,0.005287620440331763,0.008333419213440843,0.005693785705138488,0.006762651587462922,0.006603409548976896,0.010176404074038827,0.004058903545961623,0.004969548372592449,0.006921562209176212,0.0029585589574957975,0.003624246382890554,0.004215422071476518,0.005505892236021345,0.005020514512213615,0.005625128074437004,0.008818285359118935,0.01559432036033531,0.004922966845402172,0.008234377842665164,0.0057013228629134135,0.0052749224229613955,0.005701314216563636,0.006099310422877239,0.004291948514390158,0.006593668224225196,0.006860057560557567,0.0044989890304576756,0.00792768013705729,0.005589985211744761
0.008059847476862317,0.008599690902782337,0.008705835170682115,0.009558694310742353,0.006855302882941535,0.007646722728607482,0.006428333521721655,0.008597101091442056,0.003351009987648443,0.006445504276123051,0.005456894523359452,0.007457866740650653,0.008015592860014074,0.006500427067432149,0.008272046023237589,0.00769201024329173,0.010780604298433605,0.0056785056860294645,0.006567752035690358,0.008466071701036469,0.004601185506388958,0.006591784105139089,0.00687054412877604,0.007080690572138712,0.008584364965757919,0.00890200349578397,0.009677539627459573,0.013025777563971995,0.0069456070178413685,0.006660174119500333,0.008186740766046807,0.007736392262942961,0.008003674709172221,0.0038293428047394824,0.005826067301131377,0.006578850044801275,0.008354757745769032,0.005868259537238715,0.00880084329641512,0.006297134013943814
0.006999515029278322,0.009098801255591643,0.00965092695323456,0.007279057090344947,0.007247146120484578,0.0067281129085566965,0.00496126113740553,0.009085983747535742,0.004674340781148208,0.005456894523359452,0.007711235588323326,0.006697241240179919,0.008633579114724482,0.006837463215955966,0.00956647277952796,0.008045199915333166,0.011845649854207217,0.006059415174222451,0.005805137361438883,0.009113029615415692,0.00411935376737656,0.006597038131925111,0.006756449045456058,0.007323925376179193,0.008201642315073414,0.008647215546696159,0.009459533554027842,0.014914119922031135,0.006453886182459363,0.007907311160524047,0.00838751179660478,0.0076260011106873546,0.007700764747595297,0.004785135589135793,0.0056174026983356,0.008753961072295651,0.008285395934056378,0.0066103513727367325,0.009350545971352197,0.005703811619035029
0.012253136290160987,0.01656105551975728,0.011647953943843502,0.013025715957577714,0.00832750889412277,0.009067466753524812,0.007008825757156951,0.011962888120662632,0.005287620440331763,0.007457866740650653,0.006697241240179919,0.014383941996127978,0.011851292949319681,0.006881173936351752,0.013229471462921106,0.011441959715620264,0.015070014497365334,0.008363028373877378,0.010144805936927332,0.013422958745336848,0.006798493059238403,0.008005991927169716,0.008336772085201078,0.010774644860951671,0.011335677757143897,0.013547311908900331,0.013564619248231817,0.015363983486951425,0.0077706056056313835,0.009270821345891009,0.01069538833999383,0.010238283921936663,0.009297913261378564,0.004604442391813931,0.007555259064476244,0.010441725283137525,0.010832507477659245,0.008118199264168348,0.007459808409909796,0.01269103974825708
0.012851271366260398,0.014722680301115197,0.01526684642792359,0.0124438106588858,0.010360406406930821,0.010279560996503812,0.009365635743529771,0.01326352673082886,0.008333419213440843,0.008015592860014074,0.008633579114724482,0.011851292949319681,0.014885922125509508,0.010793149144499695,0.013309887736917,0.013016737955709023,0.018274399789017504,0.009286283450699689,0.009337359880719652,0.014171031780555999,0.0062504783992065795,0.008195414884046712,0.008879918022415193,0.012515320510910703,0.011606533616929147,0.013011315736616109,0.01662393636266145,0.02353494104620045,0.009902757337569089,0.013280359930172897,0.012151111256314705,0.011513006720647955,0.012702333764377524,0.008589251171625832,0.008289092472881026,0.013271167006475371,0.0136595297224741,0.009521998984079608,0.013823297669762013,0.010636173256265737
0.00860399936753007,0.011313145051514557,0.01087580119482073,0.008140862121799687,0.008151553320050402,0.008247942800852746,0.009276081582241578,0.011676207809878398,0.005693785705138488,0.006500427067432149,0.006837463215955966,0.006881173936351752,0.010793149144499695,0.011283631501522697,0.008037196446175197,0.009275377667513901,0.014475565466970469,0.007151507221356363,0.004889103029192959,0.009663541045087312,0.003768618635525393,0.005556723899280565,0.006652012160638672,0.00933054941337245,0.00857377756639262,0.00855059831160481,0.013801091733898997,0.017847230185631262,0.008029968734939356,0.010468320365220583,0.009339183305653958,0.008260170822419295,0.010054328669479582,0.006141611524637428,0.005359983631421864,0.011476375074464185,0.010329865314947824,0.0074094103138412715,0.014061731730328451,0.005940098520424395
0.012236917822544945,0.01605088864459052,0.01431843925120464,0.013477321105645345,0.010626993439197905,0.010264504755008064,0.006198428915259368,0.01379249324232252,0.006762651587462922,0.008272046023237589,0.00956647277952796,0.013229471462921106,0.013309887736917,0.008037196446175197,0.016433993120949824,0.012907154550368881,0.016655377074256135,0.009201015748006325,0.011390912946162889,0.01495339653329331,0.0072829610370604946,0.010503627853333196,0.010005205314910306,0.011886557290053062,0.012428829835028271,0.014996582985213646,0.013292062099734398,0.020142775912502454,0.009526372984505987,0.011853918453553235,0.012532167212879385,0.011401955466146863,0.011385343699696755,0.0069307320262102295,0.008597224949190036,0.010569403646352647,0.012463430883064291,0.008412150503366049,0.009808996073407981,0.01193084026469454
0.012442170924263491,0.01439869017371077,0.013363826505255732,0.012536537229628367,0.009840768859184038,0.009371095351375612,0.007895281360177753,0.011881459260806002,0.006603409548976896,0.00769201024329173,0.008045199915333166,0.011441959715620264,0.013016737955709023,0.009275377667513901,0.012907154550368881,0.012726486576485641,0.016062876352621012,0.009126173181275269,0.009108139191728402,0.013065667266098013,0.005959639223165851,0.008377231047851035,0.008544071820492464,0.010933894943666115,0.011549620561001015,0.01300021643656783,0.015685333011674456,0.01938545400357435,0.009509241457176184,0.011235821359339098,0.011564337413528901,0.0110468216498461,0.011866991419860206,0.006940545682681558,0.007585809524542847,0.01250308800210209,0.012554312179001798,0.009040432927337397,0.010243282212753895,0.009773075396648154
0.015762639958516053,0.02084865849476559,0.01874167132047127,0.01558069060199078,0.013552298375740495,0.014073912724975872,0.012430160992735107,0.01815267023782131,0.010176404074038827,0.010780604298433605,0.011845649854207217,0.015070014497365334,0.018274399789017504,0.014475565466970469,0.016655377074256135,0.016062876352621012,0.024385673318690078,0.012144887528369988,0.011784170849658708,0.017743758635289993,0.008156280579357406,0.010607475965314108,0.011964391020902116,0.015497504719288612,0.015096135203705362,0.01651439876892389,0.021080030301980177,0.028480393933189893,0.012846942272048138,0.015985286629466258,0.015697395383343714,0.014370814759692022,0.015591277360951299,0.009418708258442566,0.010999835472967293,0.017113394929296394,0.017099849503323255,0.01252978704721853,0.018210900061033475,0.013650377672302125
