,,,,,,,,,,,,,,,포트폴리오,,,,,
,,,,,,,개별주식,,,,,,,,투자비중* 평균수익률,,,,,
Date,ABBV,ABT,ADM,ADP,AFL,,기초통계,ABBV,ABT,ADM,ADP,AFL,,,ABBV,ABT,ADM,ADP,AFL,계
2016.5.1,0.041552274,0.024989656,0.070856496,-0.006783996,0.007104731,,,,,,,,,,,,,,,
2016.6.1,-0.016208239,-0.008074214,0.010864436,0.045878958,0.045093054,,,,,,,,,,,,,,,
2016.7.1,0.069778506,0.138386663,0.051060858,-0.025841102,0.001662921,,,,,,,,,,,,,,,
2016.8.1,-0.023664609,-0.055221391,-0.02928158,0.009668838,0.026286778,,,,,,,,,,,,,,,
2016.9.1,-0.01606852,0.006425522,-0.029729482,-0.017927007,-0.025659382,,,,,,,,,,,,,,,
2016.10.1,-0.115585539,-0.072121326,0.033199244,-0.007068431,-0.041741836,,,,,,,,,,,,,,,
2016.11.1,0.100046279,-0.023649416,-0.007803595,0.102917159,0.036445153,,,,,,,,,,,,,,,
2016.12.1,0.029934392,0.008931582,0.063625942,0.07040188,-0.019127904,,,,,,,,,,,,,,,
2017.1.1,-0.024113722,0.087476979,-0.030448833,-0.011546694,0.005603419,,,,,,,,,,,,,,,
2017.2.1,0.022156121,0.086214739,0.061228818,0.016140102,0.033719153,,,,,,,,,,,,,,,
2017.3.1,0.053686768,-0.014862218,-0.012695277,-0.002241206,0.007155707,,,,,,,,,,,,,,,
2017.4.1,0.01197072,-0.0173386,-0.006298832,0.026119115,0.033968862,,,,,,,,,,,,,,,
2017.5.1,0.01117398,0.052687535,-0.09114746,-0.020289081,0.006677265,,,,,,,,,,,,,,,
2017.6.1,0.098303577,0.064608018,0.002805064,0.000879212,0.036545886,,,,,,,,,,,,,,,
2017.7.1,-0.035857443,0.011726007,0.019333397,0.167124103,0.026647992,,,,,,,,,,,,,,,
2017.8.1,0.086781134,0.041518768,-0.020389108,-0.104616702,0.035109639,,,,,,,,,,,,,,,
2017.9.1,0.180079619,0.047507105,0.036707672,0.026768078,-0.008713237,,,,,,,,,,,,,,,
2017.10.1,0.015642789,0.016304102,-0.038579291,0.06912316,0.030716195,,,,,,,,,,,,,,,
2017.11.1,0.081397475,0.044546368,-0.024223204,-0.015482502,0.044701087,,,,,,,,,,,,,,,
2017.12.1,-0.002166527,0.012417918,0.013163319,0.023851047,0.006966638,,,,,,,,,,,,,,,
2018.1.1,0.160376219,0.089188728,0.07160681,0.060718298,0.004784948,,,,,,,,,,,,,,,
2018.2.1,0.039572724,-0.024798741,-0.033294419,-0.067216862,0.007709286,,,,,,,,,,,,,,,
2018.3.1,-0.182854047,-0.006795934,0.052720382,-0.015955303,-0.009556515,,,,,,,,,,,,,,,
2018.4.1,0.020073878,-0.02987304,0.046344991,0.046258494,0.04136175,,,,,,,,,,,,,,,
2018.5.1,0.035368771,0.063584557,-0.036579806,0.101117823,-0.011191457,,,,,,,,,,,,,,,
2018.6.1,-0.063574374,-0.008776211,0.056229194,0.03168768,-0.039815914,,,,,,,,,,,,,,,
2018.7.1,-0.004532681,0.07460239,0.053022059,0.011464458,0.081822438,,,,,,,,,,,,,,,
2018.8.1,0.051287255,0.024419452,0.044343186,0.087117489,-0.006446014,,,,,,,,,,,,,,,
2018.9.1,-0.014586423,0.097546322,0.004156579,0.026643738,0.023638994,,,,,,,,,,,,,,,
2018.10.1,-0.176887353,-0.060250742,-0.060075654,-0.039168319,-0.084979963,,,,,,,,,,,,,,,
2018.11.1,0.223872399,0.078538816,-0.026031612,0.023181586,0.061992177,,,,,,,,,,,,,,,
2018.12.1,-0.022064541,-0.023227509,-0.103155071,-0.110568528,0.001805681,,,,,,,,,,,,,,,
2019.1.1,-0.129080972,0.00898663,0.095923955,0.072575381,0.046971081,,,,,,,,,,,,,,,
2019.2.1,-0.000973051,0.068510647,-0.053452168,0.094321917,0.03018863,,,,,,,,,,,,,,,
2019.3.1,0.017036876,0.029889294,0.023302598,0.043847426,0.023106601,,,,,,,,,,,,,,,
2019.4.1,-0.014890089,-0.004753764,0.034082977,0.03446794,0.007599954,,,,,,,,,,,,,,,
2019.5.1,-0.020946117,-0.039195693,-0.140807028,-0.025975139,0.018261308,,,,,,,,,,,,,,,
2019.6.1,-0.052014183,0.104689325,0.073955593,0.032538041,0.073980379,,,,,,,,,,,,,,,
2019.7.1,-0.083883103,0.035671823,0.006862822,0.012036918,-0.039591167,,,,,,,,,,,,,,,
2019.8.1,0.001837701,-0.016767923,-0.07375841,0.019937531,-0.046732599,,,,,,,,,,,,,,,
2019.9.1,0.151810304,-0.019339023,0.089543648,-0.049576116,0.048017698,,,,,,,,,,,,,,,
2019.10.1,0.050581005,-0.000717198,0.023618255,0.009969542,0.016055058,,,,,,,,,,,,,,,
2019.11.1,0.118909542,0.026104143,0.021170433,0.052702713,0.031602795,,,,,,,,,,,,,,,
2019.12.1,0.009232879,0.016501019,0.088507865,-0.001639486,-0.030563394,,,,,,,,,,,,,,,
2020.1.1,-0.084933249,0.003223526,-0.034304069,0.010719569,-0.02514165,,,,,,,,,,,,,,,
2020.2.1,0.072179225,-0.112265803,-0.158847289,-0.097146649,-0.169090637,,,,,,,,,,,,,,,
2020.3.1,-0.111072042,0.024406242,-0.058253215,-0.116712164,-0.19667393,,,,,,,,,,,,,,,
2020.4.1,0.078881336,0.167025803,0.055713533,0.079876314,0.087616281,,,,,,,,,,,,,,,
2020.5.1,0.144186035,0.035071207,0.058427373,-0.001363432,-0.020676411,,,,,,,,,,,,,,,
2020.6.1,0.059458442,-0.036767775,0.025319617,0.016383482,-0.004039928,,,,,,,,,,,,,,,
2020.7.1,-0.033305936,0.100732642,0.07343346,-0.102091168,-0.012766839,,,,,,,,,,,,,,,
2020.8.1,0.021376504,0.091961455,0.045062004,0.046497426,0.021085053,,,,,,,,,,,,,,,
2020.9.1,-0.085412886,-0.00584626,0.047142811,0.00287581,0.008362916,,,,,,,,,,,,,,,
2020.10.1,-0.028427939,-0.03418198,-0.005377591,0.139968886,-0.066024674,,,,,,,,,,,,,,,
2020.11.1,0.245642584,0.033019823,0.076340852,0.10078513,0.293961974,,,,,,,,,,,,,,,
2020.12.1,0.024574528,0.011735277,0.020181108,0.013342309,0.018891561,,,,,,,,,,,,,,,
2021.1.1,-0.043583817,0.128778911,-0.007935093,-0.057842821,0.015965764,,,,,,,,,,,,,,,
2021.2.1,0.063623385,-0.02692348,0.131373805,0.053900269,0.059982285,,,,,,,,,,,,,,,
